city,neighborhood,occasion,rank,name,primaryType,rating,reviewCount,priceLevel,distanceKm,videoCount,score,socialBuzz,quality,proximity,occasionFit,recency
Gurgaon,DLF Phase 3,friends,8,Roots - Cafe in the Park,cafe,4.3,6001,PRICE_LEVEL_MODERATE,3.60,0,22.9,0,71.1,28,30,0
Gurgaon,DLF Phase 3,friends,9,Jalsa Restaurant,tibetan_restaurant,4.1,5307,PRICE_LEVEL_MODERATE,3.13,0,22.9,0,63.7,37.5,30,0
Gurgaon,DLF Phase 3,friends,10,"Bikanervala | Sector 29, Gurugram",family_restaurant,4.2,15049,PRICE_LEVEL_MODERATE,3.93,0,21.3,0,67.7,21.5,30,0
Gurgaon,DLF Phase 3,friends,11,HUDA city center,shopping_mall,4.4,1501,PRICE_LEVEL_MODERATE,4.35,0,20.9,0,72,13.1,30,0
Gurgaon,DLF Phase 3,friends,12,ReSet By Plan B - Sector 42,fast_food_restaurant,4.2,5669,PRICE_LEVEL_MODERATE,4.27,0,20.2,0,67.4,14.6,30,0
Gurgaon,DLF Phase 3,friends,13,Haldiram's - Gurugram Sector 29,restaurant,4.2,5641,PRICE_LEVEL_MODERATE,4.30,0,20,0,67.3,13.9,30,0
Gurgaon,DLF Phase 3,friends,14,OM Sweets,confectionery,4.2,19557,PRICE_LEVEL_MODERATE,4.87,0,18.5,0,67.8,2.6,30,0
Gurgaon,DLF Phase 3,friends,15,Fun N Food WaterPark,water_park,4.1,14934,,3.42,0,17.5,0,63.9,31.7,0,0
Gurgaon,DLF Phase 3,friends,16,Ebowla club & byob,restaurant,3.9,4010,PRICE_LEVEL_MODERATE,4.52,0,17.2,0,56.4,9.6,30,0
Gurgaon,DLF Phase 3,friends,17,BEGETERRE - A MUSEUM THEMED RESTAURANT,restaurant,4.5,1070,,4.50,0,16.2,0,73.6,9.9,0,0
Gurgaon,DLF Phase 3,friends,18,The Palms Town & Country Club,hotel,4.2,4065,,4.08,0,16.2,0,67.1,18.4,0,0
Gurgaon,DLF Phase 3,friends,19,"Lemon Tree Premier, Leisure Valley 2, Gurugram",hotel,4.1,4334,,3.94,0,15.9,0,63.6,21.2,0,0
Gurgaon,DLF Phase 3,friends,20,Gymkhana Club,association_or_organization,4.1,884,,4.26,0,14.7,0,62.6,14.8,0,0
Gurgaon,Galleria Market,date_night,1,BEGETERRE - A MUSEUM THEMED RESTAURANT,restaurant,4.5,1070,,1.48,5,69.3,100,73.6,70.5,0,40
Gurgaon,Galleria Market,date_night,2,Jalsa Restaurant,tibetan_restaurant,4.1,5307,PRICE_LEVEL_MODERATE,0.19,0,31.7,0,63.7,96.2,30,0
Gurgaon,Galleria Market,date_night,3,ReSet By Plan B - Sector 42,fast_food_restaurant,4.2,5669,PRICE_LEVEL_MODERATE,1.24,0,29.3,0,67.4,75.2,30,0
Gurgaon,Galleria Market,date_night,4,Open Tap,brewpub,4.4,4360,PRICE_LEVEL_EXPENSIVE,2.19,0,27.8,0,74.4,56.2,30,0
Gurgaon,Galleria Market,date_night,5,HUDA city center,shopping_mall,4.4,1501,PRICE_LEVEL_MODERATE,2.40,0,26.7,0,72,51.9,30,0
Gurgaon,Galleria Market,date_night,6,Roots - Cafe in the Park,cafe,4.3,6001,PRICE_LEVEL_MODERATE,2.67,0,25.7,0,71.1,46.6,30,0
Gurgaon,Galleria Market,date_night,7,Cyber Hub Social,restaurant,4.3,12069,PRICE_LEVEL_EXPENSIVE,3.09,0,24.5,0,71.5,38.3,30,0
Gurgaon,Galleria Market,date_night,8,Haldiram's - Gurugram Sector 29,restaurant,4.2,5641,PRICE_LEVEL_MODERATE,3.00,0,24,0,67.3,40.1,30,0
Gurgaon,Galleria Market,date_night,9,"Bikanervala | Sector 29, Gurugram",family_restaurant,4.2,15049,PRICE_LEVEL_MODERATE,3.21,0,23.4,0,67.7,35.7,30,0
Gurgaon,Galleria Market,date_night,10,The Buck Stops Here,bar_and_grill,4.2,5941,PRICE_LEVEL_MODERATE,3.35,0,22.9,0,67.4,33,30,0
Gurgaon,Galleria Market,date_night,11,32nd Avenue,tourist_attraction,4.6,28191,PRICE_LEVEL_EXPENSIVE,4.49,0,22.8,0,83.6,10.3,30,0
Gurgaon,Galleria Market,date_night,12,COVAH The Cavern,bar,4,684,,1.46,0,22.6,0,60,70.8,0,0
Gurgaon,Galleria Market,date_night,13,The Palms Town & Country Club,hotel,4.2,4065,,1.98,0,22.5,0,67.1,60.5,0,0
Gurgaon,Galleria Market,date_night,14,The Big Tree Cafe Golf Course Road | Big Tree Cafe,cafe,4.5,4475,,3.12,0,21.2,0,78,37.6,0,0
Gurgaon,Galleria Market,date_night,15,"The Oberoi, Gurgaon",hotel,4.7,14083,,3.95,0,20.6,0,87,21,0,0
Gurgaon,Galleria Market,date_night,16,Zorro - The Luxury Night Club,night_club,4.4,3554,,3.20,0,20.2,0,74,36,0,0
Gurgaon,Galleria Market,date_night,17,Ebowla club & byob,restaurant,3.9,4010,PRICE_LEVEL_MODERATE,3.76,0,19.5,0,56.4,24.9,30,0
Gurgaon,Galleria Market,date_night,18,OM Sweets,confectionery,4.2,19557,PRICE_LEVEL_MODERATE,4.71,0,18.9,0,67.8,5.7,30,0
Gurgaon,Galleria Market,date_night,19,Gymkhana Club,association_or_organization,4.1,884,,3.33,0,17.5,0,62.6,33.4,0,0
Gurgaon,Galleria Market,date_night,20,Star Mall,shopping_mall,4,9682,,4.24,0,14.3,0,60,15.2,0,0
Gurgaon,Galleria Market,family,1,The Big Tree Cafe Golf Course Road | Big Tree Cafe,cafe,4.5,4475,,3.12,5,78.7,100,78,37.6,70,70
Gurgaon,Galleria Market,family,2,BEGETERRE - A MUSEUM THEMED RESTAURANT,restaurant,4.5,1070,,1.48,5,69.3,100,73.6,70.5,0,40
Gurgaon,Galleria Market,family,3,ReSet By Plan B - Sector 42,fast_food_restaurant,4.2,5669,PRICE_LEVEL_MODERATE,1.24,0,39.8,0,67.4,75.2,100,0
Gurgaon,Galleria Market,family,4,Roots - Cafe in the Park,cafe,4.3,6001,PRICE_LEVEL_MODERATE,2.67,0,36.2,0,71.1,46.6,100,0
Gurgaon,Galleria Market,family,5,Jalsa Restaurant,tibetan_restaurant,4.1,5307,PRICE_LEVEL_MODERATE,0.19,0,31.7,0,63.7,96.2,30,0
Gurgaon,Galleria Market,family,6,HUDA city center,shopping_mall,4.4,1501,PRICE_LEVEL_MODERATE,2.40,0,26.7,0,72,51.9,30,0
Gurgaon,Galleria Market,family,7,Haldiram's - Gurugram Sector 29,restaurant,4.2,5641,PRICE_LEVEL_MODERATE,3.00,0,24,0,67.3,40.1,30,0
Gurgaon,Galleria Market,family,8,"Bikanervala | Sector 29, Gurugram",family_restaurant,4.2,15049,PRICE_LEVEL_MODERATE,3.21,0,23.4,0,67.7,35.7,30,0
Gurgaon,Galleria Market,family,9,Open Tap,brewpub,4.4,4360,PRICE_LEVEL_EXPENSIVE,2.19,0,23.3,0,74.4,56.2,0,0
Gurgaon,Galleria Market,family,10,The Buck Stops Here,bar_and_grill,4.2,5941,PRICE_LEVEL_MODERATE,3.35,0,22.9,0,67.4,33,30,0
Gurgaon,Galleria Market,family,11,COVAH The Cavern,bar,4,684,,1.46,0,22.6,0,60,70.8,0,0
Gurgaon,Galleria Market,family,12,The Palms Town & Country Club,hotel,4.2,4065,,1.98,0,22.5,0,67.1,60.5,0,0
Gurgaon,Galleria Market,family,13,"The Oberoi, Gurgaon",hotel,4.7,14083,,3.95,0,20.6,0,87,21,0,0
Gurgaon,Galleria Market,family,14,Zorro - The Luxury Night Club,night_club,4.4,3554,,3.20,0,20.2,0,74,36,0,0
Gurgaon,Galleria Market,family,15,Cyber Hub Social,restaurant,4.3,12069,PRICE_LEVEL_EXPENSIVE,3.09,0,20,0,71.5,38.3,0,0
Gurgaon,Galleria Market,family,16,Ebowla club & byob,restaurant,3.9,4010,PRICE_LEVEL_MODERATE,3.76,0,19.5,0,56.4,24.9,30,0
Gurgaon,Galleria Market,family,17,OM Sweets,confectionery,4.2,19557,PRICE_LEVEL_MODERATE,4.71,0,18.9,0,67.8,5.7,30,0
Gurgaon,Galleria Market,family,18,32nd Avenue,tourist_attraction,4.6,28191,PRICE_LEVEL_EXPENSIVE,4.49,0,18.3,0,83.6,10.3,0,0
Gurgaon,Galleria Market,family,19,Gymkhana Club,association_or_organization,4.1,884,,3.33,0,17.5,0,62.6,33.4,0,0
Gurgaon,Galleria Market,family,20,Star Mall,shopping_mall,4,9682,,4.24,0,14.3,0,60,15.2,0,0
Gurgaon,Galleria Market,friends,1,BEGETERRE - A MUSEUM THEMED RESTAURANT,restaurant,4.5,1070,,1.48,5,69.3,100,73.6,70.5,0,40
Gurgaon,Galleria Market,friends,2,COVAH The Cavern,bar,4,684,,1.46,0,33.1,0,60,70.8,70,0
Gurgaon,Galleria Market,friends,3,Jalsa Restaurant,tibetan_restaurant,4.1,5307,PRICE_LEVEL_MODERATE,0.19,0,31.7,0,63.7,96.2,30,0
Gurgaon,Galleria Market,friends,4,Zorro - The Luxury Night Club,night_club,4.4,3554,,3.20,0,30.7,0,74,36,70,0
Gurgaon,Galleria Market,friends,5,ReSet By Plan B - Sector 42,fast_food_restaurant,4.2,5669,PRICE_LEVEL_MODERATE,1.24,0,29.3,0,67.4,75.2,30,0
Gurgaon,Galleria Market,friends,6,Open Tap,brewpub,4.4,4360,PRICE_LEVEL_EXPENSIVE,2.19,0,27.8,0,74.4,56.2,30,0
Gurgaon,Galleria Market,friends,7,HUDA city center,shopping_mall,4.4,1501,PRICE_LEVEL_MODERATE,2.40,0,26.7,0,72,51.9,30,0
Gurgaon,Galleria Market,friends,8,Roots - Cafe in the Park,cafe,4.3,6001,PRICE_LEVEL_MODERATE,2.67,0,25.7,0,71.1,46.6,30,0
Gurgaon,Galleria Market,friends,9,Cyber Hub Social,restaurant,4.3,12069,PRICE_LEVEL_EXPENSIVE,3.09,0,24.5,0,71.5,38.3,30,0
Gurgaon,Galleria Market,friends,10,Haldiram's - Gurugram Sector 29,restaurant,4.2,5641,PRICE_LEVEL_MODERATE,3.00,0,24,0,67.3,40.1,30,0
Gurgaon,Galleria Market,friends,11,"Bikanervala | Sector 29, Gurugram",family_restaurant,4.2,15049,PRICE_LEVEL_MODERATE,3.21,0,23.4,0,67.7,35.7,30,0
Gurgaon,Galleria Market,friends,12,The Buck Stops Here,bar_and_grill,4.2,5941,PRICE_LEVEL_MODERATE,3.35,0,22.9,0,67.4,33,30,0
Gurgaon,Galleria Market,friends,13,32nd Avenue,tourist_attraction,4.6,28191,PRICE_LEVEL_EXPENSIVE,4.49,0,22.8,0,83.6,10.3,30,0
Gurgaon,Galleria Market,friends,14,The Palms Town & Country Club,hotel,4.2,4065,,1.98,0,22.5,0,67.1,60.5,0,0
Gurgaon,Galleria Market,friends,15,The Big Tree Cafe Golf Course Road | Big Tree Cafe,cafe,4.5,4475,,3.12,0,21.2,0,78,37.6,0,0
Gurgaon,Galleria Market,friends,16,"The Oberoi, Gurgaon",hotel,4.7,14083,,3.95,0,20.6,0,87,21,0,0
Gurgaon,Galleria Market,friends,17,Ebowla club & byob,restaurant,3.9,4010,PRICE_LEVEL_MODERATE,3.76,0,19.5,0,56.4,24.9,30,0
Gurgaon,Galleria Market,friends,18,OM Sweets,confectionery,4.2,19557,PRICE_LEVEL_MODERATE,4.71,0,18.9,0,67.8,5.7,30,0
Gurgaon,Galleria Market,friends,19,Gymkhana Club,association_or_organization,4.1,884,,3.33,0,17.5,0,62.6,33.4,0,0
Gurgaon,Galleria Market,friends,20,Star Mall,shopping_mall,4,9682,,4.24,0,14.3,0,60,15.2,0,0
Gurgaon,Sector 14,date_night,1,OM Sweets,confectionery,4.2,19557,PRICE_LEVEL_MODERATE,1.80,5,74.7,100,67.8,64,30,70
Gurgaon,Sector 14,date_night,2,32nd Avenue,tourist_attraction,4.6,28191,PRICE_LEVEL_EXPENSIVE,1.94,5,74.4,100,83.6,61.2,30,40
Gurgaon,Sector 14,date_night,3,Civil Line Wala,north_indian_restaurant,4.2,9033,PRICE_LEVEL_INEXPENSIVE,1.00,5,72.5,100,67.6,79.9,0,70
Gurgaon,Sector 14,date_night,4,Ebowla club & byob,restaurant,3.9,4010,PRICE_LEVEL_MODERATE,2.54,2,46.2,40,56.4,49.2,30,70
Gurgaon,Sector 14,date_night,5,civil line chole bhature,north_indian_restaurant,4,1348,PRICE_LEVEL_MODERATE,1.03,0,28.4,0,60,79.4,30,0
Gurgaon,Sector 14,date_night,6,Carnatic Cafe Gurugram,south_indian_restaurant,4.3,5731,PRICE_LEVEL_MODERATE,1.91,0,28,0,71,61.9,30,0
Gurgaon,Sector 14,date_night,7,"OM, Sweets & Snacks",candy_store,4.2,12093,PRICE_LEVEL_MODERATE,2.41,0,25.8,0,67.7,51.9,30,0
Gurgaon,Sector 14,date_night,8,"Bikanervala | Sector 29, Gurugram",family_restaurant,4.2,15049,PRICE_LEVEL_MODERATE,3.11,0,23.7,0,67.7,37.7,30,0
Gurgaon,Sector 14,date_night,9,Haldiram's - Gurugram Sector 29,restaurant,4.2,5641,PRICE_LEVEL_MODERATE,3.35,0,22.9,0,67.3,33,30,0
Gurgaon,Sector 14,date_night,10,Roots - Cafe in the Park,cafe,4.3,6001,PRICE_LEVEL_MODERATE,3.65,0,22.8,0,71.1,27.1,30,0
Gurgaon,Sector 14,date_night,11,Rajeev chowk Shop,restaurant,4.3,440,,2.21,0,21.5,0,65.6,55.8,0,0
Gurgaon,Sector 14,date_night,12,HUDA city center,shopping_mall,4.4,1501,PRICE_LEVEL_MODERATE,4.17,0,21.4,0,72,16.6,30,0
Gurgaon,Sector 14,date_night,13,Hamoni: Cafe by the Greens,cafe,4.4,3113,PRICE_LEVEL_MODERATE,4.40,0,21,0,73.8,11.9,30,0
Gurgaon,Sector 14,date_night,14,Studio XO Bar,bar,4.1,1843,PRICE_LEVEL_EXPENSIVE,3.72,0,20.9,0,63.1,25.5,30,0
Gurgaon,Sector 14,date_night,15,Zorro - The Luxury Night Club,night_club,4.4,3554,,3.13,0,20.4,0,74,37.5,0,0
Gurgaon,Sector 14,date_night,16,Sector 29 Gurgaon Pubs and Bars,pub,4.4,2568,,3.09,0,20.4,0,73.4,38.2,0,0
Gurgaon,Sector 14,date_night,17,Star Mall,shopping_mall,4,9682,,2.20,0,20.4,0,60,56,0,0
Gurgaon,Sector 14,date_night,18,Gymkhana Club,association_or_organization,4.1,884,,2.97,0,18.6,0,62.6,40.7,0,0
Gurgaon,Sector 14,date_night,19,"Lemon Tree Premier, Leisure Valley 2, Gurugram",hotel,4.1,4334,,3.35,0,17.7,0,63.6,33.1,0,0
Gurgaon,Sector 14,date_night,20,The Palms Town & Country Club,hotel,4.2,4065,,4.56,0,14.7,0,67.1,8.8,0,0
Gurgaon,Sector 14,family,1,Civil Line Wala,north_indian_restaurant,4.2,9033,PRICE_LEVEL_INEXPENSIVE,1.00,5,87.5,100,67.6,79.9,100,70
Gurgaon,Sector 14,family,2,OM Sweets,confectionery,4.2,19557,PRICE_LEVEL_MODERATE,1.80,5,74.7,100,67.8,64,30,70
Gurgaon,Sector 14,family,3,32nd Avenue,tourist_attraction,4.6,28191,PRICE_LEVEL_EXPENSIVE,1.94,5,69.9,100,83.6,61.2,0,40
Gurgaon,Sector 14,family,4,Ebowla club & byob,restaurant,3.9,4010,PRICE_LEVEL_MODERATE,2.54,2,46.2,40,56.4,49.2,30,70
Gurgaon,Sector 14,family,5,civil line chole bhature,north_indian_restaurant,4,1348,PRICE_LEVEL_MODERATE,1.03,0,38.9,0,60,79.4,100,0
Gurgaon,Sector 14,family,6,Carnatic Cafe Gurugram,south_indian_restaurant,4.3,5731,PRICE_LEVEL_MODERATE,1.91,0,38.5,0,71,61.9,100,0
Gurgaon,Sector 14,family,7,Roots - Cafe in the Park,cafe,4.3,6001,PRICE_LEVEL_MODERATE,3.65,0,33.3,0,71.1,27.1,100,0
Gurgaon,Sector 14,family,8,Hamoni: Cafe by the Greens,cafe,4.4,3113,PRICE_LEVEL_MODERATE,4.40,0,31.5,0,73.8,11.9,100,0
Gurgaon,Sector 14,family,9,"OM, Sweets & Snacks",candy_store,4.2,12093,PRICE_LEVEL_MODERATE,2.41,0,25.8,0,67.7,51.9,30,0
Gurgaon,Sector 14,family,10,"Bikanervala | Sector 29, Gurugram",family_restaurant,4.2,15049,PRICE_LEVEL_MODERATE,3.11,0,23.7,0,67.7,37.7,30,0
Gurgaon,Sector 14,family,11,Haldiram's - Gurugram Sector 29,restaurant,4.2,5641,PRICE_LEVEL_MODERATE,3.35,0,22.9,0,67.3,33,30,0
Gurgaon,Sector 14,family,12,Rajeev chowk Shop,restaurant,4.3,440,,2.21,0,21.5,0,65.6,55.8,0,0
Gurgaon,Sector 14,family,13,HUDA city center,shopping_mall,4.4,1501,PRICE_LEVEL_MODERATE,4.17,0,21.4,0,72,16.6,30,0
Gurgaon,Sector 14,family,14,Zorro - The Luxury Night Club,night_club,4.4,3554,,3.13,0,20.4,0,74,37.5,0,0
Gurgaon,Sector 14,family,15,Sector 29 Gurgaon Pubs and Bars,pub,4.4,2568,,3.09,0,20.4,0,73.4,38.2,0,0
Gurgaon,Sector 14,family,16,Star Mall,shopping_mall,4,9682,,2.20,0,20.4,0,60,56,0,0
Gurgaon,Sector 14,family,17,Gymkhana Club,association_or_organization,4.1,884,,2.97,0,18.6,0,62.6,40.7,0,0
Gurgaon,Sector 14,family,18,"Lemon Tree Premier, Leisure Valley 2, Gurugram",hotel,4.1,4334,,3.35,0,17.7,0,63.6,33.1,0,0
Gurgaon,Sector 14,family,19,Studio XO Bar,bar,4.1,1843,PRICE_LEVEL_EXPENSIVE,3.72,0,16.4,0,63.1,25.5,0,0
Gurgaon,Sector 14,family,20,The Palms Town & Country Club,hotel,4.2,4065,,4.56,0,14.7,0,67.1,8.8,0,0
Gurgaon,Sector 14,friends,1,OM Sweets,confectionery,4.2,19557,PRICE_LEVEL_MODERATE,1.80,5,74.7,100,67.8,64,30,70
Gurgaon,Sector 14,friends,2,32nd Avenue,tourist_attraction,4.6,28191,PRICE_LEVEL_EXPENSIVE,1.94,5,74.4,100,83.6,61.2,30,40
Gurgaon,Sector 14,friends,3,Civil Line Wala,north_indian_restaurant,4.2,9033,PRICE_LEVEL_INEXPENSIVE,1.00,5,72.5,100,67.6,79.9,0,70
Gurgaon,Sector 14,friends,4,Studio XO Bar,bar,4.1,1843,PRICE_LEVEL_EXPENSIVE,3.72,0,31.4,0,63.1,25.5,100,0
Gurgaon,Sector 14,friends,5,Zorro - The Luxury Night Club,night_club,4.4,3554,,3.13,0,30.9,0,74,37.5,70,0
Gurgaon,Sector 14,friends,6,Sector 29 Gurgaon Pubs and Bars,pub,4.4,2568,,3.09,0,30.9,0,73.4,38.2,70,0
Gurgaon,Sector 14,friends,7,civil line chole bhature,north_indian_restaurant,4,1348,PRICE_LEVEL_MODERATE,1.03,0,28.4,0,60,79.4,30,0
Gurgaon,Sector 14,friends,8,Carnatic Cafe Gurugram,south_indian_restaurant,4.3,5731,PRICE_LEVEL_MODERATE,1.91,0,28,0,71,61.9,30,0
Gurgaon,Sector 14,friends,9,"OM, Sweets & Snacks",candy_store,4.2,12093,PRICE_LEVEL_MODERATE,2.41,0,25.8,0,67.7,51.9,30,0
Gurgaon,Sector 14,friends,10,"Bikanervala | Sector 29, Gurugram",family_restaurant,4.2,15049,PRICE_LEVEL_MODERATE,3.11,0,23.7,0,67.7,37.7,30,0
Gurgaon,Sector 14,friends,11,Ebowla club & byob,restaurant,3.9,4010,PRICE_LEVEL_MODERATE,2.54,0,23.2,0,56.4,49.2,30,0
Gurgaon,Sector 14,friends,12,Haldiram's - Gurugram Sector 29,restaurant,4.2,5641,PRICE_LEVEL_MODERATE,3.35,0,22.9,0,67.3,33,30,0
Gurgaon,Sector 14,friends,13,Roots - Cafe in the Park,cafe,4.3,6001,PRICE_LEVEL_MODERATE,3.65,0,22.8,0,71.1,27.1,30,0
Gurgaon,Sector 14,friends,14,Rajeev chowk Shop,restaurant,4.3,440,,2.21,0,21.5,0,65.6,55.8,0,0
Gurgaon,Sector 14,friends,15,HUDA city center,shopping_mall,4.4,1501,PRICE_LEVEL_MODERATE,4.17,0,21.4,0,72,16.6,30,0
Gurgaon,Sector 14,friends,16,Hamoni: Cafe by the Greens,cafe,4.4,3113,PRICE_LEVEL_MODERATE,4.40,0,21,0,73.8,11.9,30,0
Gurgaon,Sector 14,friends,17,Star Mall,shopping_mall,4,9682,,2.20,0,20.4,0,60,56,0,0
Gurgaon,Sector 14,friends,18,Gymkhana Club,association_or_organization,4.1,884,,2.97,0,18.6,0,62.6,40.7,0,0
Gurgaon,Sector 14,friends,19,"Lemon Tree Premier, Leisure Valley 2, Gurugram",hotel,4.1,4334,,3.35,0,17.7,0,63.6,33.1,0,0
Gurgaon,Sector 14,friends,20,The Palms Town & Country Club,hotel,4.2,4065,,4.56,0,14.7,0,67.1,8.8,0,0
Gurgaon,Nirvana Country,date_night,1,McDonald's,restaurant,4.3,3550,PRICE_LEVEL_MODERATE,1.66,5,75.6,100,70.5,66.7,30,70
Gurgaon,Nirvana Country,date_night,2,Shriram Dhaba,north_indian_restaurant,4.1,26379,PRICE_LEVEL_MODERATE,1.24,5,75.6,100,63.9,75.2,30,70
Gurgaon,Nirvana Country,date_night,3,The Barbeque Times,buffet_restaurant,4.2,7392,PRICE_LEVEL_MODERATE,1.81,5,74.6,100,67.5,63.7,30,70
Gurgaon,Nirvana Country,date_night,4,V Club,association_or_organization,4.3,3080,,1.65,1,42.1,20,70.3,67,0,100
Gurgaon,Nirvana Country,date_night,5,Ha Cha,bar,3.7,1609,PRICE_LEVEL_EXPENSIVE,0.68,1,39.6,20,50.8,86.4,30,40
Gurgaon,Nirvana Country,date_night,6,IFC Social,restaurant,4.4,3338,PRICE_LEVEL_EXPENSIVE,0.70,0,32.2,0,73.9,86,30,0
Gurgaon,Nirvana Country,date_night,7,Open Tap,brewpub,4.4,5999,PRICE_LEVEL_MODERATE,1.13,0,31.1,0,74.8,77.4,30,0
Gurgaon,Nirvana Country,date_night,8,Pizzeria da Susy,pizza_restaurant,4.3,1958,,0.76,0,26.6,0,69.6,84.8,0,0
Gurgaon,Nirvana Country,date_night,9,"OM Sweets, Sector 46, Gurugram",confectionery,4.2,6618,PRICE_LEVEL_MODERATE,2.69,0,24.9,0,67.4,46.2,30,0
Gurgaon,Nirvana Country,date_night,10,Bikanervala | Sector 57 Gurugram,family_restaurant,4.2,3700,PRICE_LEVEL_MODERATE,3.07,0,23.7,0,67,38.7,30,0
Gurgaon,Nirvana Country,date_night,11,ROOM XO Gurgaon,night_club,3.7,252,,0.89,0,23.5,0,56,82.2,0,0
Gurgaon,Nirvana Country,date_night,12,Bellagio,european_restaurant,4.3,1965,PRICE_LEVEL_VERY_EXPENSIVE,4.72,0,19.3,0,69.6,5.6,30,0
Gurgaon,Nirvana Country,date_night,13,"OM, Sweets & Snacks",candy_store,4.2,12093,PRICE_LEVEL_MODERATE,4.71,0,18.9,0,67.7,5.9,30,0
Gurgaon,Nirvana Country,date_night,14,Dakotta - BYOB & Kitchen,bar_and_grill,3.9,1444,PRICE_LEVEL_MODERATE,4.21,0,18.3,0,57,15.9,30,0
Gurgaon,Nirvana Country,date_night,15,"Lemon Tree Hotel, Sohna Road, Sector 68, Gurgaon",hotel,4.2,2872,,4.48,0,14.9,0,66.8,10.3,0,0
Gurgaon,Nirvana Country,date_night,16,Avatar Gurgaon,night_club,4.3,1175,,4.77,0,14.4,0,68.4,4.6,0,0
Gurgaon,Nirvana Country,date_night,17,Rajeev chowk Shop,restaurant,4.3,440,,4.63,0,14.2,0,65.6,7.5,0,0
Gurgaon,Nirvana Country,date_night,18,"Lemon Tree Hotel, Sector 60 - Gurugram",hotel,4.1,6555,,4.57,0,14,0,63.7,8.6,0,0
Gurgaon,Nirvana Country,date_night,19,JUU JUU,restaurant,4.2,587,,4.80,0,13.5,0,64.3,4,0,0
Gurgaon,Nirvana Country,date_night,20,DONJON,bar_and_grill,3.9,1815,,4.59,0,12.6,0,56.9,8.2,0,0
Gurgaon,Nirvana Country,family,1,Shriram Dhaba,north_indian_restaurant,4.1,26379,PRICE_LEVEL_MODERATE,1.24,5,86.1,100,63.9,75.2,100,70
Gurgaon,Nirvana Country,family,2,The Barbeque Times,buffet_restaurant,4.2,7392,PRICE_LEVEL_MODERATE,1.81,5,85.1,100,67.5,63.7,100,70
Gurgaon,Nirvana Country,family,3,McDonald's,restaurant,4.3,3550,PRICE_LEVEL_MODERATE,1.66,5,75.6,100,70.5,66.7,30,70
Gurgaon,Nirvana Country,family,4,V Club,association_or_organization,4.3,3080,,1.65,1,42.1,20,70.3,67,0,100
Gurgaon,Nirvana Country,family,5,Pizzeria da Susy,pizza_restaurant,4.3,1958,,0.76,0,37.1,0,69.6,84.8,70,0
Gurgaon,Nirvana Country,family,6,Open Tap,brewpub,4.4,5999,PRICE_LEVEL_MODERATE,1.13,0,31.1,0,74.8,77.4,30,0
Gurgaon,Nirvana Country,family,7,IFC Social,restaurant,4.4,3338,PRICE_LEVEL_EXPENSIVE,0.70,0,27.7,0,73.9,86,0,0
Gurgaon,Nirvana Country,family,8,"OM Sweets, Sector 46, Gurugram",confectionery,4.2,6618,PRICE_LEVEL_MODERATE,2.69,0,24.9,0,67.4,46.2,30,0
Gurgaon,Nirvana Country,family,9,Bikanervala | Sector 57 Gurugram,family_restaurant,4.2,3700,PRICE_LEVEL_MODERATE,3.07,0,23.7,0,67,38.7,30,0
Gurgaon,Nirvana Country,family,10,ROOM XO Gurgaon,night_club,3.7,252,,0.89,0,23.5,0,56,82.2,0,0
Gurgaon,Nirvana Country,family,11,Ha Cha,bar,3.7,1609,PRICE_LEVEL_EXPENSIVE,0.68,0,23.1,0,50.8,86.4,0,0
Gurgaon,Nirvana Country,family,12,"OM, Sweets & Snacks",candy_store,4.2,12093,PRICE_LEVEL_MODERATE,4.71,0,18.9,0,67.7,5.9,30,0
Gurgaon,Nirvana Country,family,13,Dakotta - BYOB & Kitchen,bar_and_grill,3.9,1444,PRICE_LEVEL_MODERATE,4.21,0,18.3,0,57,15.9,30,0
Gurgaon,Nirvana Country,family,14,"Lemon Tree Hotel, Sohna Road, Sector 68, Gurgaon",hotel,4.2,2872,,4.48,0,14.9,0,66.8,10.3,0,0
Gurgaon,Nirvana Country,family,15,Bellagio,european_restaurant,4.3,1965,PRICE_LEVEL_VERY_EXPENSIVE,4.72,0,14.8,0,69.6,5.6,0,0
Gurgaon,Nirvana Country,family,16,Avatar Gurgaon,night_club,4.3,1175,,4.77,0,14.4,0,68.4,4.6,0,0
Gurgaon,Nirvana Country,family,17,Rajeev chowk Shop,restaurant,4.3,440,,4.63,0,14.2,0,65.6,7.5,0,0
Gurgaon,Nirvana Country,family,18,"Lemon Tree Hotel, Sector 60 - Gurugram",hotel,4.1,6555,,4.57,0,14,0,63.7,8.6,0,0
Gurgaon,Nirvana Country,family,19,JUU JUU,restaurant,4.2,587,,4.80,0,13.5,0,64.3,4,0,0
Gurgaon,Nirvana Country,family,20,DONJON,bar_and_grill,3.9,1815,,4.59,0,12.6,0,56.9,8.2,0,0
Gurgaon,Nirvana Country,friends,1,McDonald's,restaurant,4.3,3550,PRICE_LEVEL_MODERATE,1.66,5,75.6,100,70.5,66.7,30,70
Gurgaon,Nirvana Country,friends,2,Shriram Dhaba,north_indian_restaurant,4.1,26379,PRICE_LEVEL_MODERATE,1.24,5,75.6,100,63.9,75.2,30,70
